"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"G***";"amigaLogo_BW_31x12mm";1;"LOGO";;;
2;"GNULOGO";"Symbol_GNU-GPL_SilkScreen_Small";1;"Symbol_GNU-GPL_CopperTop_Small";;;
3;"KICADLOGO";"KiCad-Logo2_6mm_SilkScreen";1;"KiCad-Logo2_6mm_SilkScreen";;;
4;"J1";"FPC_64";1;"FPC-FFC-64";;;
5;"D1";"LED_1206_3216Metric_Pad1.42x1.75mm_HandSolder";1;"LED_Small";;;
6;"R1";"R_1206_3216Metric_Pad1.30x1.75mm_HandSolder";1;"1K";;;
7;"U1";"MC68000_REPLACEMENT";1;"MC68000";;;
